DATE_KEY,FULL_DATE,DATE_NAME,DAY_OF_MONTH,DAY_NAME,DAY_NAME_SHORT,DAY_OF_WEEK_ISO,DAY_OF_YEAR,WEEK_OF_YEAR_ISO,WEEK_START_DATE,WEEK_END_DATE,MONTH_NUMBER,MONTH_NAME,MONTH_NAME_SHORT,MONTH_START_DATE,MONTH_END_DATE,DAYS_IN_MONTH,QUARTER_NUMBER,QUARTER_NAME,QUARTER_START_DATE,QUARTER_END_DATE,YEAR_NUMBER,YEAR_MONTH,YEAR_MONTH_NAME,YEAR_QUARTER,IS_WEEKDAY,IS_WEEKEND,IS_MONTH_START,IS_MONTH_END,IS_QUARTER_START,IS_QUARTER_END,IS_YEAR_START,IS_YEAR_END,IS_LEAP_YEAR
19961015,1996-10-15,"October 15, 1996",15,Tuesday,Tue,2,289,42,1996-10-14,1996-10-20,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961016,1996-10-16,"October 16, 1996",16,Wednesday,Wed,3,290,42,1996-10-14,1996-10-20,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961017,1996-10-17,"October 17, 1996",17,Thursday,Thu,4,291,42,1996-10-14,1996-10-20,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961018,1996-10-18,"October 18, 1996",18,Friday,Fri,5,292,42,1996-10-14,1996-10-20,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961019,1996-10-19,"October 19, 1996",19,Saturday,Sat,6,293,42,1996-10-14,1996-10-20,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961020,1996-10-20,"October 20, 1996",20,Sunday,Sun,7,294,42,1996-10-14,1996-10-20,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961021,1996-10-21,"October 21, 1996",21,Monday,Mon,1,295,43,1996-10-21,1996-10-27,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961022,1996-10-22,"October 22, 1996",22,Tuesday,Tue,2,296,43,1996-10-21,1996-10-27,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961023,1996-10-23,"October 23, 1996",23,Wednesday,Wed,3,297,43,1996-10-21,1996-10-27,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961024,1996-10-24,"October 24, 1996",24,Thursday,Thu,4,298,43,1996-10-21,1996-10-27,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961025,1996-10-25,"October 25, 1996",25,Friday,Fri,5,299,43,1996-10-21,1996-10-27,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961026,1996-10-26,"October 26, 1996",26,Saturday,Sat,6,300,43,1996-10-21,1996-10-27,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961027,1996-10-27,"October 27, 1996",27,Sunday,Sun,7,301,43,1996-10-21,1996-10-27,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961028,1996-10-28,"October 28, 1996",28,Monday,Mon,1,302,44,1996-10-28,1996-11-03,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961029,1996-10-29,"October 29, 1996",29,Tuesday,Tue,2,303,44,1996-10-28,1996-11-03,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961030,1996-10-30,"October 30, 1996",30,Wednesday,Wed,3,304,44,1996-10-28,1996-11-03,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961031,1996-10-31,"October 31, 1996",31,Thursday,Thu,4,305,44,1996-10-28,1996-11-03,10,October,Oct,1996-10-01,1996-10-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-10,1996 October,1996-Q4,Y,N,N,Y,N,N,N,N,Y
19961101,1996-11-01,"November 01, 1996",1,Friday,Fri,5,306,44,1996-10-28,1996-11-03,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,Y,N,N,N,N,N,Y
19961102,1996-11-02,"November 02, 1996",2,Saturday,Sat,6,307,44,1996-10-28,1996-11-03,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961103,1996-11-03,"November 03, 1996",3,Sunday,Sun,7,308,44,1996-10-28,1996-11-03,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961104,1996-11-04,"November 04, 1996",4,Monday,Mon,1,309,45,1996-11-04,1996-11-10,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961105,1996-11-05,"November 05, 1996",5,Tuesday,Tue,2,310,45,1996-11-04,1996-11-10,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961106,1996-11-06,"November 06, 1996",6,Wednesday,Wed,3,311,45,1996-11-04,1996-11-10,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961107,1996-11-07,"November 07, 1996",7,Thursday,Thu,4,312,45,1996-11-04,1996-11-10,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961108,1996-11-08,"November 08, 1996",8,Friday,Fri,5,313,45,1996-11-04,1996-11-10,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961109,1996-11-09,"November 09, 1996",9,Saturday,Sat,6,314,45,1996-11-04,1996-11-10,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961110,1996-11-10,"November 10, 1996",10,Sunday,Sun,7,315,45,1996-11-04,1996-11-10,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961111,1996-11-11,"November 11, 1996",11,Monday,Mon,1,316,46,1996-11-11,1996-11-17,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961112,1996-11-12,"November 12, 1996",12,Tuesday,Tue,2,317,46,1996-11-11,1996-11-17,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961113,1996-11-13,"November 13, 1996",13,Wednesday,Wed,3,318,46,1996-11-11,1996-11-17,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961114,1996-11-14,"November 14, 1996",14,Thursday,Thu,4,319,46,1996-11-11,1996-11-17,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961115,1996-11-15,"November 15, 1996",15,Friday,Fri,5,320,46,1996-11-11,1996-11-17,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961116,1996-11-16,"November 16, 1996",16,Saturday,Sat,6,321,46,1996-11-11,1996-11-17,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961117,1996-11-17,"November 17, 1996",17,Sunday,Sun,7,322,46,1996-11-11,1996-11-17,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961118,1996-11-18,"November 18, 1996",18,Monday,Mon,1,323,47,1996-11-18,1996-11-24,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961119,1996-11-19,"November 19, 1996",19,Tuesday,Tue,2,324,47,1996-11-18,1996-11-24,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961120,1996-11-20,"November 20, 1996",20,Wednesday,Wed,3,325,47,1996-11-18,1996-11-24,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961121,1996-11-21,"November 21, 1996",21,Thursday,Thu,4,326,47,1996-11-18,1996-11-24,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961122,1996-11-22,"November 22, 1996",22,Friday,Fri,5,327,47,1996-11-18,1996-11-24,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961123,1996-11-23,"November 23, 1996",23,Saturday,Sat,6,328,47,1996-11-18,1996-11-24,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961124,1996-11-24,"November 24, 1996",24,Sunday,Sun,7,329,47,1996-11-18,1996-11-24,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961125,1996-11-25,"November 25, 1996",25,Monday,Mon,1,330,48,1996-11-25,1996-12-01,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961126,1996-11-26,"November 26, 1996",26,Tuesday,Tue,2,331,48,1996-11-25,1996-12-01,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961127,1996-11-27,"November 27, 1996",27,Wednesday,Wed,3,332,48,1996-11-25,1996-12-01,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961128,1996-11-28,"November 28, 1996",28,Thursday,Thu,4,333,48,1996-11-25,1996-12-01,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961129,1996-11-29,"November 29, 1996",29,Friday,Fri,5,334,48,1996-11-25,1996-12-01,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961130,1996-11-30,"November 30, 1996",30,Saturday,Sat,6,335,48,1996-11-25,1996-12-01,11,November,Nov,1996-11-01,1996-11-30,30,4,Q4,1996-10-01,1996-12-31,1996,1996-11,1996 November,1996-Q4,N,Y,N,Y,N,N,N,N,Y
19961201,1996-12-01,"December 01, 1996",1,Sunday,Sun,7,336,48,1996-11-25,1996-12-01,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,Y,N,N,N,N,N,Y
19961202,1996-12-02,"December 02, 1996",2,Monday,Mon,1,337,49,1996-12-02,1996-12-08,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961203,1996-12-03,"December 03, 1996",3,Tuesday,Tue,2,338,49,1996-12-02,1996-12-08,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961204,1996-12-04,"December 04, 1996",4,Wednesday,Wed,3,339,49,1996-12-02,1996-12-08,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961205,1996-12-05,"December 05, 1996",5,Thursday,Thu,4,340,49,1996-12-02,1996-12-08,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961206,1996-12-06,"December 06, 1996",6,Friday,Fri,5,341,49,1996-12-02,1996-12-08,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961207,1996-12-07,"December 07, 1996",7,Saturday,Sat,6,342,49,1996-12-02,1996-12-08,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961208,1996-12-08,"December 08, 1996",8,Sunday,Sun,7,343,49,1996-12-02,1996-12-08,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961209,1996-12-09,"December 09, 1996",9,Monday,Mon,1,344,50,1996-12-09,1996-12-15,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961210,1996-12-10,"December 10, 1996",10,Tuesday,Tue,2,345,50,1996-12-09,1996-12-15,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961211,1996-12-11,"December 11, 1996",11,Wednesday,Wed,3,346,50,1996-12-09,1996-12-15,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961212,1996-12-12,"December 12, 1996",12,Thursday,Thu,4,347,50,1996-12-09,1996-12-15,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961213,1996-12-13,"December 13, 1996",13,Friday,Fri,5,348,50,1996-12-09,1996-12-15,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961214,1996-12-14,"December 14, 1996",14,Saturday,Sat,6,349,50,1996-12-09,1996-12-15,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961215,1996-12-15,"December 15, 1996",15,Sunday,Sun,7,350,50,1996-12-09,1996-12-15,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961216,1996-12-16,"December 16, 1996",16,Monday,Mon,1,351,51,1996-12-16,1996-12-22,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961217,1996-12-17,"December 17, 1996",17,Tuesday,Tue,2,352,51,1996-12-16,1996-12-22,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961218,1996-12-18,"December 18, 1996",18,Wednesday,Wed,3,353,51,1996-12-16,1996-12-22,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961219,1996-12-19,"December 19, 1996",19,Thursday,Thu,4,354,51,1996-12-16,1996-12-22,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961220,1996-12-20,"December 20, 1996",20,Friday,Fri,5,355,51,1996-12-16,1996-12-22,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961221,1996-12-21,"December 21, 1996",21,Saturday,Sat,6,356,51,1996-12-16,1996-12-22,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961222,1996-12-22,"December 22, 1996",22,Sunday,Sun,7,357,51,1996-12-16,1996-12-22,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961223,1996-12-23,"December 23, 1996",23,Monday,Mon,1,358,52,1996-12-23,1996-12-29,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961224,1996-12-24,"December 24, 1996",24,Tuesday,Tue,2,359,52,1996-12-23,1996-12-29,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961225,1996-12-25,"December 25, 1996",25,Wednesday,Wed,3,360,52,1996-12-23,1996-12-29,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961226,1996-12-26,"December 26, 1996",26,Thursday,Thu,4,361,52,1996-12-23,1996-12-29,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961227,1996-12-27,"December 27, 1996",27,Friday,Fri,5,362,52,1996-12-23,1996-12-29,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961228,1996-12-28,"December 28, 1996",28,Saturday,Sat,6,363,52,1996-12-23,1996-12-29,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961229,1996-12-29,"December 29, 1996",29,Sunday,Sun,7,364,52,1996-12-23,1996-12-29,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,N,Y,N,N,N,N,N,N,Y
19961230,1996-12-30,"December 30, 1996",30,Monday,Mon,1,365,1,1996-12-30,1997-01-05,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,N,N,N,N,N,Y
19961231,1996-12-31,"December 31, 1996",31,Tuesday,Tue,2,366,1,1996-12-30,1997-01-05,12,December,Dec,1996-12-01,1996-12-31,31,4,Q4,1996-10-01,1996-12-31,1996,1996-12,1996 December,1996-Q4,Y,N,N,Y,N,Y,N,Y,Y
19970101,1997-01-01,"January 01, 1997",1,Wednesday,Wed,3,1,1,1996-12-30,1997-01-05,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,Y,N,Y,N,Y,N,N
19970102,1997-01-02,"January 02, 1997",2,Thursday,Thu,4,2,1,1996-12-30,1997-01-05,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970103,1997-01-03,"January 03, 1997",3,Friday,Fri,5,3,1,1996-12-30,1997-01-05,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970104,1997-01-04,"January 04, 1997",4,Saturday,Sat,6,4,1,1996-12-30,1997-01-05,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,N,Y,N,N,N,N,N,N,N
19970105,1997-01-05,"January 05, 1997",5,Sunday,Sun,7,5,1,1996-12-30,1997-01-05,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,N,Y,N,N,N,N,N,N,N
19970106,1997-01-06,"January 06, 1997",6,Monday,Mon,1,6,2,1997-01-06,1997-01-12,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970107,1997-01-07,"January 07, 1997",7,Tuesday,Tue,2,7,2,1997-01-06,1997-01-12,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970108,1997-01-08,"January 08, 1997",8,Wednesday,Wed,3,8,2,1997-01-06,1997-01-12,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970109,1997-01-09,"January 09, 1997",9,Thursday,Thu,4,9,2,1997-01-06,1997-01-12,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970110,1997-01-10,"January 10, 1997",10,Friday,Fri,5,10,2,1997-01-06,1997-01-12,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970111,1997-01-11,"January 11, 1997",11,Saturday,Sat,6,11,2,1997-01-06,1997-01-12,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,N,Y,N,N,N,N,N,N,N
19970112,1997-01-12,"January 12, 1997",12,Sunday,Sun,7,12,2,1997-01-06,1997-01-12,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,N,Y,N,N,N,N,N,N,N
19970113,1997-01-13,"January 13, 1997",13,Monday,Mon,1,13,3,1997-01-13,1997-01-19,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970114,1997-01-14,"January 14, 1997",14,Tuesday,Tue,2,14,3,1997-01-13,1997-01-19,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970115,1997-01-15,"January 15, 1997",15,Wednesday,Wed,3,15,3,1997-01-13,1997-01-19,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970116,1997-01-16,"January 16, 1997",16,Thursday,Thu,4,16,3,1997-01-13,1997-01-19,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970117,1997-01-17,"January 17, 1997",17,Friday,Fri,5,17,3,1997-01-13,1997-01-19,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970118,1997-01-18,"January 18, 1997",18,Saturday,Sat,6,18,3,1997-01-13,1997-01-19,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,N,Y,N,N,N,N,N,N,N
19970119,1997-01-19,"January 19, 1997",19,Sunday,Sun,7,19,3,1997-01-13,1997-01-19,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,N,Y,N,N,N,N,N,N,N
19970120,1997-01-20,"January 20, 1997",20,Monday,Mon,1,20,4,1997-01-20,1997-01-26,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970121,1997-01-21,"January 21, 1997",21,Tuesday,Tue,2,21,4,1997-01-20,1997-01-26,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
19970122,1997-01-22,"January 22, 1997",22,Wednesday,Wed,3,22,4,1997-01-20,1997-01-26,1,January,Jan,1997-01-01,1997-01-31,31,1,Q1,1997-01-01,1997-03-31,1997,1997-01,1997 January,1997-Q1,Y,N,N,N,N,N,N,N,N
